"ID","PROLIFIC_PID","counterScenarios","vignette_order_position","vignette_id","condition_FutureSociety","pe1","pe2","pe3","pe4","att_ideal","att_beneficial","att_utopian","att_desirable","att_innovative","att_live_in","para_countclicks","time_run","time_render","time_show"
70,"6a15b0b4db936d8329be8892",3,4,"moderngreen","moderngreen","6","6","6","6","6","6","6","6","6","6",0,946489.099999994,946462.535,946529.135
70,"6a15b0b4db936d8329be8892",4,5,"primitivist","primitivist","2","2","2","2","2","2","2","2","2","2",0,1025224.3,1025201.177,1025267.772
70,"6a15b0b4db936d8329be8892",5,6,"anarchic","anarchic","4","4","4","4","4","4","4","4","4","4",0,1113128.5,1113114.072,1113180.672
70,"6a15b0b4db936d8329be8892",6,7,"lawBased","lawBased","6","6","6","6","6","6","6","6","6","6",0,1172831.9,1172804.916,1172871.516
72,"6a1b60641b46d923e3ce32a0",0,1,"lawBased","lawBased","3","5","3","5","3","5","5","5","5","3",2,335905.199999809,335910.462,335910.462
72,"6a1b60641b46d923e3ce32a0",1,2,"moderngreen","moderngreen","5","5","5","5","3","3","5","3","5","5",0,541870.100000381,541871.494,541871.494
72,"6a1b60641b46d923e3ce32a0",2,3,"primitivist","primitivist","3","3","5","3","2","4","1","1","5","5",0,618479.800000191,618475.726,618492.1
72,"6a1b60641b46d923e3ce32a0",3,4,"aicentered","aicentered","1","1","5","1","1","1","7","1","6","1",2,702013.900000572,702013.864,702013.864
72,"6a1b60641b46d923e3ce32a0",4,5,"anarchic","anarchic","6","6","6","6","5","3","7","6","5","5",0,757790.199999809,757783.324,757799.7
72,"6a1b60641b46d923e3ce32a0",5,6,"futurist","futurist","6","6","6","6","6","6","3","6","6","6",0,853782.800000191,853788.332,853804.8
72,"6a1b60641b46d923e3ce32a0",6,7,"religious","religious","2","2","2","2","2","2","7","2","2","2",0,887342.5,887340.264,887356.5
75,"66e9b926c782e4f47a05ec7c",0,1,"moderngreen","moderngreen","7","6","6","6","6","6","4","6","6","6",2,106791.100000024,106796.436,106797.5
75,"66e9b926c782e4f47a05ec7c",1,2,"anarchic","anarchic","4","4","5","4","4","4","4","3","3","4",1,209340.900000036,209346.81,209346.81
75,"66e9b926c782e4f47a05ec7c",2,3,"religious","religious","4","4","4","4","3","4","4","4","4","3",1,287531.800000012,287530.262,287546.8
75,"66e9b926c782e4f47a05ec7c",3,4,"lawBased","lawBased","5","5","5","5","5","4","5","4","4","5",1,365049.900000036,365063.576,365063.576
75,"66e9b926c782e4f47a05ec7c",4,5,"futurist","futurist","5","5","5","5","5","5","4","4","5","5",0,438115.400000036,438113.958,438113.958
75,"66e9b926c782e4f47a05ec7c",5,6,"primitivist","primitivist","5","5","5","5","4","4","5","4","5","5",7,505062.200000048,505063.652,505063.652
75,"66e9b926c782e4f47a05ec7c",6,7,"aicentered","aicentered","2","3","5","3","3","3","4","3","4","2",5,553696.900000036,553697.258,553697.258
76,"6a1b4f4ff5fe8966fa80eadc",0,1,"futurist","futurist","7","6","6","6","7","7","5","7","7","7",5,161970.599999905,161990.574,161990.6
76,"6a1b4f4ff5fe8966fa80eadc",1,2,"lawBased","lawBased","5","5","2","2","1","1","3","1","1","1",3,274016.099999905,274025.2,274041.7
76,"6a1b4f4ff5fe8966fa80eadc",2,3,"aicentered","aicentered","1","1","1","1","1","2","4","2","5","1",1,340383.399999857,340392.5,340409
76,"6a1b4f4ff5fe8966fa80eadc",3,4,"anarchic","anarchic","5","5","5","5","4","5","6","5","4","5",0,407497.5,407493.126,407509.7
76,"6a1b4f4ff5fe8966fa80eadc",4,5,"moderngreen","moderngreen","5","5","5","5","4","7","7","6","5","5",1,488663.399999857,488660.464,488660.5
76,"6a1b4f4ff5fe8966fa80eadc",5,6,"primitivist","primitivist","5","4","4","3","4","3","7","5","3","4",1,585193.599999905,585194.9,585211.4
76,"6a1b4f4ff5fe8966fa80eadc",6,7,"religious","religious","5","5","5","5","1","1","4","1","1","1",0,638672.799999952,638695.562,638695.562
78,"69cb8bf56b4681853352046a",0,1,"futurist","futurist","7","6","7","2","5","6","3","5","7","5",0,222755.8,222764.562,222764.562
78,"69cb8bf56b4681853352046a",1,2,"religious","religious","2","1","1","2","1","2","2","1","2","1",2,307858.5,307857.6,307864.5
78,"69cb8bf56b4681853352046a",2,3,"anarchic","anarchic","3","2","2","2","2","2","3","2","2","3",1,345156,345161,345167.9
78,"69cb8bf56b4681853352046a",3,4,"primitivist","primitivist","6","5","5","5","5","5","6","2","5","6",1,394152.9,394151.3,394158.3
78,"69cb8bf56b4681853352046a",4,5,"lawBased","lawBased","6","5","7","6","6","6","4","6","6","7",2,442627.5,442627.8,442634.7
78,"69cb8bf56b4681853352046a",5,6,"moderngreen","moderngreen","6","5","5","6","6","5","6","5","5","4",0,710402.4,710404.5,710411.4
78,"69cb8bf56b4681853352046a",6,7,"aicentered","aicentered","3","2","2","2","2","3","6","1","3","2",1,936169.7,936169.8,936176.7
79,"6715b46f9f59f9e05837029a",0,1,"futurist","futurist","5","5","5","5","3","5","2","5","5","5",0,1602247.39999998,1602247.086,1602263.7
79,"6715b46f9f59f9e05837029a",1,2,"religious","religious","4","3","3","4","3","3","4","4","3","3",0,1737268.69999993,1737279.998,1737296.6
79,"6715b46f9f59f9e05837029a",2,3,"aicentered","aicentered","2","2","3","3","2","2","2","2","2","2",0,1777763.69999993,1777763.164,1777796.6
79,"6715b46f9f59f9e05837029a",3,4,"lawBased","lawBased","5","5","5","5","6","6","6","6","6","6",0,2037116.19999993,2037129.156,2037162.4
79,"6715b46f9f59f9e05837029a",4,5,"moderngreen","moderngreen","6","6","6","6","6","7","6","6","6","7",0,2081865.19999993,2081878.964,2081912.3
79,"6715b46f9f59f9e05837029a",5,6,"anarchic","anarchic","4","4","4","4","4","4","4","4","4","4",2,2154663.5,2154678.3,2154712.1
79,"6715b46f9f59f9e05837029a",6,7,"primitivist","primitivist","3","3","3","3","3","2","3","2","3","2",0,2200526.69999993,2200528.664,2200561.9
80,"69e4255d8aed7c574034e515",0,1,"lawBased","lawBased","5","3","5","6","5","6","3","5","6","5",1,349794.899999999,349795.402,349811.9
80,"69e4255d8aed7c574034e515",1,2,"futurist","futurist","2","3","5","2","3","7","5","5","7","3",1,447020.199999996,447017.274,447017.274
80,"69e4255d8aed7c574034e515",2,3,"religious","religious","2","5","4","7","1","1","7","2","1","1",1,539805.799999997,539797.34,539813.9
80,"69e4255d8aed7c574034e515",3,4,"aicentered","aicentered","2","3","5","6","5","6","7","3","7","6",0,600103.599999994,600095.202,600111.8
80,"69e4255d8aed7c574034e515",4,5,"primitivist","primitivist","2","2","4","4","3","2","6","2","1","1",1,661406.299999997,661409.838,661409.838
80,"69e4255d8aed7c574034e515",5,6,"moderngreen","moderngreen","5","4","5","4","7","7","5","6","7","7",2,740668,740673.534,740673.534
80,"69e4255d8aed7c574034e515",6,7,"anarchic","anarchic","6","7","7","6","5","4","3","5","4","5",0,817639.399999999,817637.308,817637.308
81,"6a0a21f0fcfb4aa7eb203b1e",0,1,"aicentered","aicentered","1","1","1","1","1","1","1","1","1","1",0,187982.399999976,188022.988,188022.988
81,"6a0a21f0fcfb4aa7eb203b1e",1,2,"religious","religious","1","1","1","1","1","1","1","1","1","1",0,273260.5,273265.4,273281.5
81,"6a0a21f0fcfb4aa7eb203b1e",2,3,"primitivist","primitivist","5","5","5","5","5","4","4","5","3","5",1,314996.800000012,315003.328,315019.3
81,"6a0a21f0fcfb4aa7eb203b1e",3,4,"futurist","futurist","7","7","7","7","7","7","7","7","7","7",0,466363.199999988,466376.496,466376.496
81,"6a0a21f0fcfb4aa7eb203b1e",4,5,"lawBased","lawBased","4","4","4","4","5","5","3","4","4","4",2,561488,561498.632,561498.632
81,"6a0a21f0fcfb4aa7eb203b1e",5,6,"moderngreen","moderngreen","7","7","7","7","7","7","7","7","7","7",0,686723.599999964,686729.492,686730.5
81,"6a0a21f0fcfb4aa7eb203b1e",6,7,"anarchic","anarchic","3","3","3","3","3","4","4","3","3","3",3,832451.300000012,832455.132,832471.3
82,"671ce7ade7a5cd2edc847b94",0,1,"anarchic","anarchic","4","5","4","4","7","5","1","4","2","3",1,505225.699999996,505228.526,505245.2
82,"671ce7ade7a5cd2edc847b94",1,2,"primitivist","primitivist","2","3","5","4","4","3","1","3","2","4",2,613243.399999999,613268.294,613268.294
82,"671ce7ade7a5cd2edc847b94",2,3,"futurist","futurist","3","4","4","2","4","1","2","1","2","1",0,669744.899999999,669771.314,669771.314
82,"671ce7ade7a5cd2edc847b94",3,4,"lawBased","lawBased","4","3","5","4","2","1","2","2","2","1",0,752742.799999997,752742.642,752759.3
82,"671ce7ade7a5cd2edc847b94",4,5,"moderngreen","moderngreen","1","2","1","2","2","2","1","2","2","1",0,816118.600000001,816129.33,816129.33
82,"671ce7ade7a5cd2edc847b94",5,6,"aicentered","aicentered","1","2","1","1","2","1","2","1","2","1",0,941339.299999997,941352.958,941352.958
82,"671ce7ade7a5cd2edc847b94",6,7,"religious","religious","1","2","1","2","1","2","1","2","2","1",0,1016270.3,1016273.922,1016290.5
83,"5b20c0474c72120001f25d90",0,1,"aicentered","aicentered","1","1","1","1","4","5","3","3","6","2",1,298964.799999952,298965.7,298981.6
83,"5b20c0474c72120001f25d90",1,2,"moderngreen","moderngreen","3","3","3","3","6","7","7","7","6","6",5,401555.599999905,401563.7,401580.3
83,"5b20c0474c72120001f25d90",2,3,"futurist","futurist","2","2","2","2","5","6","5","5","7","5",0,493250,493263.1,493279.2
83,"5b20c0474c72120001f25d90",3,4,"religious","religious","1","1","1","1","1","2","2","2","1","1",2,559842.599999905,559845.166,559861.4
83,"5b20c0474c72120001f25d90",4,5,"anarchic","anarchic","5","5","5","5","6","7","6","7","7","6",0,598219.599999905,598227.7,598244
83,"5b20c0474c72120001f25d90",5,6,"lawBased","lawBased","5","5","5","5","4","5","4","5","1","5",4,667877.5,667877.384,667877.384
83,"5b20c0474c72120001f25d90",6,7,"primitivist","primitivist","1","1","1","1","6","6","7","7","3","7",0,729750.299999952,729758.866,729775.8
84,"69e7b09e471d548512e69bf9",0,1,"religious","religious","3","5","6","7","1","1","5","1","1","1",3,292697,292693.86,292694.5
84,"69e7b09e471d548512e69bf9",1,2,"aicentered","aicentered","6","2","2","2","1","1","7","1","6","2",0,422164,422171.66,422188.32
84,"69e7b09e471d548512e69bf9",2,3,"moderngreen","moderngreen","6","6","7","6","6","7","6","5","6","6",1,486448,486443.42,486454.7
84,"69e7b09e471d548512e69bf9",3,4,"anarchic","anarchic","5","3","3","5","5","6","5","6","6","6",2,548663,548659.66,548672.26
84,"69e7b09e471d548512e69bf9",4,5,"futurist","futurist","2","2","5","4","6","7","6","6","7","7",0,666381,666376.52,666393.16
84,"69e7b09e471d548512e69bf9",5,6,"lawBased","lawBased","3","2","2","3","2","4","6","2","3","3",0,750730,750721.1,750737.76
84,"69e7b09e471d548512e69bf9",6,7,"primitivist","primitivist","4","5","5","4","2","2","6","2","1","3",0,795863,795858.8,795859.76
85,"69f663add8c27375de2ae11c",0,1,"futurist","futurist","5","5","5","4","5","5","4","4","7","5",9,210866.700000048,210871.03,210878.4
85,"69f663add8c27375de2ae11c",1,2,"religious","religious","6","6","6","6","5","5","5","5","2","5",4,427781.600000143,427781.998,427788.2
85,"69f663add8c27375de2ae11c",2,3,"lawBased","lawBased","5","5","5","5","5","6","5","5","2","5",2,541360.799999952,541357.3,541364.3
85,"69f663add8c27375de2ae11c",3,4,"aicentered","aicentered","3","3","3","3","2","6","2","2","6","4",2,633245.200000048,633247.684,633251.5
85,"69f663add8c27375de2ae11c",4,5,"anarchic","anarchic","7","7","7","7","6","5","6","2","2","2",5,706214.700000048,706211.3,706218.3
85,"69f663add8c27375de2ae11c",5,6,"moderngreen","moderngreen","3","3","4","4","4","6","4","3","3","4",3,801648.299999952,801647,801653.8
85,"69f663add8c27375de2ae11c",6,7,"primitivist","primitivist","3","3","3","3","2","3","2","2","2","2",0,879561.900000095,879562.396,879566.4
86,"6a1763821bd870b1e327c0d8",0,1,"moderngreen","moderngreen","5","5","4","5","4","5","4","5","5","5",1,258913.5,258912.932,258929.1
86,"6a1763821bd870b1e327c0d8",1,2,"aicentered","aicentered","3","3","3","3","2","2","6","2","3","1",2,353290.200000003,353294.532,353295.4
86,"6a1763821bd870b1e327c0d8",2,3,"primitivist","primitivist","5","5","5","5","4","5","2","3","5","4",1,419171.900000006,419161.262,419177.1
86,"6a1763821bd870b1e327c0d8",3,4,"lawBased","lawBased","3","3","3","3","2","3","5","2","3","2",0,484302.400000006,484309.6,484326.1
86,"6a1763821bd870b1e327c0d8",4,5,"anarchic","anarchic","3","3","3","4","4","3","2","3","4","3",1,534276.599999994,534275.866,534292
86,"6a1763821bd870b1e327c0d8",5,6,"futurist","futurist","3","3","3","3","3","3","4","3","4","2",0,614387.200000003,614391.898,614408.5
86,"6a1763821bd870b1e327c0d8",6,7,"religious","religious","4","4","4","4","3","2","4","2","3","2",0,661043.5,661041.2,661057.3
88,"6a19e091d2daf772fc872ab4",0,1,"aicentered","aicentered","5","5","4","3","2","3","6","2","5","1",0,163214,163244,163322
88,"6a19e091d2daf772fc872ab4",1,2,"futurist","futurist","5","5","5","5","3","5","6","3","5","3",0,262922,262965,262975
88,"6a19e091d2daf772fc872ab4",2,3,"primitivist","primitivist","6","6","6","6","6","6","3","6","3","5",0,360895,360924,360931
88,"6a19e091d2daf772fc872ab4",3,4,"moderngreen","moderngreen","5","6","5","6","3","4","5","2","5","3",0,411681,411710,411716
88,"6a19e091d2daf772fc872ab4",4,5,"religious","religious","2","2","2","2","1","2","6","1","1","1",0,582260,582288,582294
88,"6a19e091d2daf772fc872ab4",5,6,"anarchic","anarchic","6","6","6","6","5","5","2","5","6","4",0,623251,623279,623285
88,"6a19e091d2daf772fc872ab4",6,7,"lawBased","lawBased","6","6","6","6","6","6","5","5","6","5",0,659807,659835,659841
89,"5a80f74aaa46dd00016b7df9",0,1,"primitivist","primitivist","7","6","7","6","2","4","6","2","2","2",0,351380.400000095,351394.994,351395.2
89,"5a80f74aaa46dd00016b7df9",1,2,"religious","religious","6","7","6","6","6","7","7","5","1","6",3,590484,590493.764,590493.764
89,"5a80f74aaa46dd00016b7df9",2,3,"aicentered","aicentered","1","2","1","2","7","7","7","6","7","5",2,776565.400000095,776576.798,776576.798
89,"5a80f74aaa46dd00016b7df9",3,4,"anarchic","anarchic","7","7","7","7","7","7","7","7","7","7",0,890744.799999952,890759.128,890759.128
89,"5a80f74aaa46dd00016b7df9",4,5,"futurist","futurist","3","4","3","4","5","5","7","4","7","4",4,1014757.70000005,1014758.666,1014775.2
89,"5a80f74aaa46dd00016b7df9",5,6,"moderngreen","moderngreen","6","6","6","6","6","6","7","3","6","3",1,1174319.9000001,1174324.732,1174341.2
89,"5a80f74aaa46dd00016b7df9",6,7,"lawBased","lawBased","6","6","5","5","2","2","7","2","2","2",2,1427878.79999995,1427890.532,1427890.532
91,"6100949844ff99c54b0e755e",0,1,"aicentered","aicentered","1","1","2","1","1","1","1","1","2","1",0,329098.399999976,329096.7,329103.7
91,"6100949844ff99c54b0e755e",1,2,"futurist","futurist","5","5","6","6","4","4","4","4","5","4",0,401272,401268.6,401275.5
91,"6100949844ff99c54b0e755e",2,3,"religious","religious","1","1","4","4","1","1","1","1","1","1",0,506557,506550.8,506557.7
91,"6100949844ff99c54b0e755e",3,4,"primitivist","primitivist","4","4","5","5","6","6","5","6","4","6",0,556299.200000048,556298.262,556299.6
91,"6100949844ff99c54b0e755e",4,5,"anarchic","anarchic","4","4","3","3","4","4","5","5","5","6",0,625838.5,625832.6,625839.6
91,"6100949844ff99c54b0e755e",5,6,"moderngreen","moderngreen","5","5","5","5","7","7","7","7","7","7",2,681798.899999976,681796.6,681803.5
91,"6100949844ff99c54b0e755e",6,7,"lawBased","lawBased","5","5","6","6","3","4","3","3","3","3",1,732137.200000048,732142.8,732149.7
92,"6a18e206268ae45110499045",0,1,"lawBased","lawBased","5","3","5","5","4","6","2","3","3","3",0,312674.899999857,312675.8,312681.9
92,"6a18e206268ae45110499045",1,2,"anarchic","anarchic","1","2","5","5","1","2","1","1","6","1",0,413684.899999857,413680.2,413686.3
92,"6a18e206268ae45110499045",2,3,"futurist","futurist","6","5","6","6","6","6","3","5","5","6",0,524649.599999905,524652.3,524658.4
92,"6a18e206268ae45110499045",3,4,"aicentered","aicentered","1","1","1","1","1","1","1","1","1","1",0,593879,593872.6,593878.7
92,"6a18e206268ae45110499045",4,5,"moderngreen","moderngreen","6","6","7","7","7","7","6","7","4","7",0,636703.5,636706.8,636713.8
92,"6a18e206268ae45110499045",5,6,"religious","religious","1","1","4","4","1","4","1","1","2","1",1,694196,694192.2,694198.3
92,"6a18e206268ae45110499045",6,7,"primitivist","primitivist","6","6","7","6","7","7","7","7","7","7",1,746253.699999809,746249.6,746255.7
94,"6a13b9a53ecf22ea77ab369b",0,1,"primitivist","primitivist","6","6","6","7","6","7","6","6","5","6",0,244027.399999999,244042.956,244042.956
94,"6a13b9a53ecf22ea77ab369b",1,2,"moderngreen","moderngreen","6","6","6","7","6","6","6","6","7","6",0,299251.599999994,299243.216,299254.5
94,"6a13b9a53ecf22ea77ab369b",2,3,"aicentered","aicentered","1","1","1","1","1","1","1","1","6","1",0,354112.799999997,354108.458,354114.4
94,"6a13b9a53ecf22ea77ab369b",3,4,"futurist","futurist","4","4","4","5","3","4","5","4","5","3",1,391735.299999997,391729.4,391739.5
94,"6a13b9a53ecf22ea77ab369b",4,5,"anarchic","anarchic","5","5","5","6","7","7","7","7","7","7",0,450937.799999997,450929.8,450940.4
94,"6a13b9a53ecf22ea77ab369b",5,6,"lawBased","lawBased","3","3","3","5","3","2","3","3","4","2",0,488758.5,488751.12,488760.9
94,"6a13b9a53ecf22ea77ab369b",6,7,"religious","religious","3","3","3","5","1","2","1","1","4","1",2,532945.5,532937.692,532948.2
96,"69e4126124a34f38d0732741",0,1,"futurist","futurist","6","6","6","6","5","5","3","5","3","5",1,332956.799999952,332992.43,332992.43
96,"69e4126124a34f38d0732741",1,2,"anarchic","anarchic","6","6","6","7","5","5","6","5","6","5",1,560731.899999976,560744.992,560744.992
96,"69e4126124a34f38d0732741",2,3,"lawBased","lawBased","2","2","6","1","1","2","2","1","2","2",2,746665.299999952,746683.46,746683.46
96,"69e4126124a34f38d0732741",3,4,"aicentered","aicentered","1","2","1","1","1","1","1","1","1","1",0,896045.299999952,896057.76,896057.76
96,"69e4126124a34f38d0732741",4,5,"religious","religious","5","5","5","5","2","3","2","1","1","1",3,1018419.39999998,1018433.328,1018433.328
96,"69e4126124a34f38d0732741",5,6,"moderngreen","moderngreen","6","6","6","6","6","7","6","7","7","7",4,1164017.60000002,1164024.388,1164040.6
96,"69e4126124a34f38d0732741",6,7,"primitivist","primitivist","4","5","6","5","5","5","4","5","4","3",0,1294577.60000002,1294599.65,1294599.65
97,"69a4b67351c86f1665010c28",0,1,"aicentered","aicentered","3","3","3","3","5","5","3","5","6","5",0,423202.899999857,423241.15,423241.2
97,"69a4b67351c86f1665010c28",1,2,"futurist","futurist","6","6","6","6","7","6","2","7","6","7",0,593683.699999809,593685.458,593702.2
97,"69a4b67351c86f1665010c28",2,3,"religious","religious","5","5","5","5","1","1","1","1","2","1",0,671836,671841.164,671841.2
97,"69a4b67351c86f1665010c28",3,4,"lawBased","lawBased","5","5","5","5","2","3","6","2","2","2",0,826810.699999809,826820.7,826837.2
97,"69a4b67351c86f1665010c28",4,5,"anarchic","anarchic","6","6","6","6","5","6","2","5","5","5",0,896023.799999952,896028.864,896029.7
97,"69a4b67351c86f1665010c28",5,6,"primitivist","primitivist","5","5","5","5","2","4","5","2","2","2",0,957593.099999905,957586.946,957604
97,"69a4b67351c86f1665010c28",6,7,"moderngreen","moderngreen","6","6","6","6","6","6","2","6","6","6",0,1016261.39999986,1016263.158,1016263.158
98,"69efd6b0a093516b899d9ff2",0,1,"religious","religious","7","7","7","7","7","7","6","7","6","7",1,98127.8999999762,98132.398,98132.398
98,"69efd6b0a093516b899d9ff2",1,2,"futurist","futurist","6","6","6","6","6","6","6","6","7","6",1,134200.800000012,134198.998,134198.998
98,"69efd6b0a093516b899d9ff2",2,3,"lawBased","lawBased","5","5","5","5","5","5","5","5","5","5",0,162207,162198.478,162214.6
98,"69efd6b0a093516b899d9ff2",3,4,"moderngreen","moderngreen","5","5","5","5","5","5","5","5","5","5",2,196420.599999964,196431.096,196447.5
98,"69efd6b0a093516b899d9ff2",4,5,"aicentered","aicentered","4","4","4","4","3","4","4","3","7","3",1,229691.599999964,229680.63,229697
98,"69efd6b0a093516b899d9ff2",5,6,"anarchic","anarchic","3","3","3","3","3","3","3","3","3","3",0,261545,261546.78,261563.1
98,"69efd6b0a093516b899d9ff2",6,7,"primitivist","primitivist","5","5","5","5","4","4","4","5","2","3",5,287504,287513.144,287513.144
99,"6a0baf5f27b302205f407d3c",0,1,"futurist","futurist","5","3","4","3","4","4","4","3","5","5",0,175595,175616,175749
99,"6a0baf5f27b302205f407d3c",1,2,"lawBased","lawBased","5","5","5","4","4","4","6","3","3","4",1,218206,218224,218266
99,"6a0baf5f27b302205f407d3c",2,3,"moderngreen","moderngreen","7","6","5","6","7","6","6","6","7","6",0,256928,256943,256977
99,"6a0baf5f27b302205f407d3c",3,4,"primitivist","primitivist","5","5","5","4","3","5","2","3","3","3",5,288300,288316,288343
99,"6a0baf5f27b302205f407d3c",4,5,"anarchic","anarchic","7","7","6","7","7","7","6","7","6","6",3,331703,331719,331759
99,"6a0baf5f27b302205f407d3c",5,6,"religious","religious","2","2","3","1","2","2","3","2","1","1",2,377088,377103,377137
99,"6a0baf5f27b302205f407d3c",6,7,"aicentered","aicentered","3","2","1","1","3","1","7","1","5","1",1,413997,414012,414045
101,"6a0e62bef81c36a7dfcd404f",0,1,"aicentered","aicentered","1","1","3","1","1","1","1","1","5","1",0,197635,197653,197713
101,"6a0e62bef81c36a7dfcd404f",1,2,"anarchic","anarchic","4","4","1","2","4","6","6","6","7","4",0,288575,288596,288630
101,"6a0e62bef81c36a7dfcd404f",2,3,"futurist","futurist","1","1","2","4","3","5","5","1","7","3",2,357190,357208,357230
101,"6a0e62bef81c36a7dfcd404f",3,4,"lawBased","lawBased","5","4","5","3","4","1","1","3","2","2",2,419359,419377,419396
101,"6a0e62bef81c36a7dfcd404f",4,5,"primitivist","primitivist","1","1","1","1","1","3","1","1","1","1",0,492940,492963,492996
101,"6a0e62bef81c36a7dfcd404f",5,6,"moderngreen","moderngreen","7","5","7","7","4","7","5","3","7","1",0,563239,563263,563296
101,"6a0e62bef81c36a7dfcd404f",6,7,"religious","religious","1","1","4","2","1","1","1","1","1","1",1,662090,662112,662146
103,"6a0158ba79527c0dc00b8153",0,1,"lawBased","lawBased","5","5","6","6","2","5","2","3","3","1",2,315399.799999952,315407.716,315407.716
103,"6a0158ba79527c0dc00b8153",1,2,"anarchic","anarchic","5","5","6","6","6","6","6","6","4","6",3,431171.299999952,431159.9,431176.6
103,"6a0158ba79527c0dc00b8153",2,3,"aicentered","aicentered","3","3","5","5","1","5","1","1","4","1",4,541854.100000024,541844.9,541861.6
103,"6a0158ba79527c0dc00b8153",3,4,"moderngreen","moderngreen","5","5","6","6","2","7","1","6","6","6",2,658374.299999952,658363,658379.6
103,"6a0158ba79527c0dc00b8153",4,5,"primitivist","primitivist","3","3","5","5","3","6","3","6","4","3",0,729732.5,729731.962,729747.8
103,"6a0158ba79527c0dc00b8153",5,6,"religious","religious","1","1","5","5","2","3","2","1","2","1",0,817906.799999952,817917.9,817934.9
103,"6a0158ba79527c0dc00b8153",6,7,"futurist","futurist","2","2","5","5","1","1","1","2","2","1",4,866542,866549.6,866566.3
105,"6a19bd25d19e132edd24a417",0,1,"religious","religious","2","2","1","1","1","2","5","1","2","1",1,164858,164874,164925
105,"6a19bd25d19e132edd24a417",1,2,"lawBased","lawBased","4","4","4","4","3","4","4","4","3","4",2,240879,240893,240905
105,"6a19bd25d19e132edd24a417",2,3,"moderngreen","moderngreen","5","5","5","5","5","5","2","5","6","4",0,292512,292526,292537
105,"6a19bd25d19e132edd24a417",3,4,"futurist","futurist","2","2","2","2","3","3","4","3","5","3",1,330545,330559,330570
105,"6a19bd25d19e132edd24a417",4,5,"anarchic","anarchic","5","5","5","5","5","6","7","5","6","5",0,369296,369310,369320
105,"6a19bd25d19e132edd24a417",5,6,"aicentered","aicentered","1","1","1","1","1","1","6","1","1","1",1,406811,406824,406837
105,"6a19bd25d19e132edd24a417",6,7,"primitivist","primitivist","4","4","4","4","2","3","5","3","5","2",0,436045,436059,436070
106,"6727af89081bd9f0e0d0973d",0,1,"moderngreen","moderngreen","6","6","6","6","4","6","3","4","5","5",0,271975.099999964,271986.228,271992.4
106,"6727af89081bd9f0e0d0973d",1,2,"primitivist","primitivist","4","5","6","7","2","3","2","3","4","2",6,363489.599999964,363485.128,363491
106,"6727af89081bd9f0e0d0973d",2,3,"anarchic","anarchic","5","4","5","4","4","7","5","6","6","6",3,444969.099999964,444972.232,444973.7
106,"6727af89081bd9f0e0d0973d",3,4,"futurist","futurist","2","3","3","4","2","3","2","2","2","3",4,523803.899999976,523807.5,523814.5
106,"6727af89081bd9f0e0d0973d",4,5,"aicentered","aicentered","3","3","3","2","4","5","3","3","6","2",3,621152,621150.128,621156.1
106,"6727af89081bd9f0e0d0973d",5,6,"lawBased","lawBased","5","5","5","6","3","5","2","4","2","4",1,694708.799999952,694706.696,694711.1
106,"6727af89081bd9f0e0d0973d",6,7,"religious","religious","4","5","6","5","2","2","2","2","4","1",5,764018.899999976,764013.5,764020.5
108,"69a46403d8ee3370aefc523f",0,1,"primitivist","primitivist","5","5","5","5","4","4","4","5","3","4",1,365213.700000018,365223.494,365223.5
108,"69a46403d8ee3370aefc523f",1,2,"lawBased","lawBased","4","4","5","4","2","2","2","2","2","2",0,471366,471379.526,471396.2
108,"69a46403d8ee3370aefc523f",2,3,"moderngreen","moderngreen","5","5","6","5","4","5","3","5","4","5",0,586591.599999994,586601.942,586618.5
108,"69a46403d8ee3370aefc523f",3,4,"aicentered","aicentered","6","6","6","6","1","1","1","2","1","2",0,686332.800000012,686358.05,686358.05
108,"69a46403d8ee3370aefc523f",4,5,"futurist","futurist","4","4","4","5","5","4","3","5","7","5",0,736913.099999994,736927.264,736943.8
108,"69a46403d8ee3370aefc523f",5,6,"anarchic","anarchic","4","4","5","5","2","2","2","2","3","2",0,805491.700000018,805514.73,805514.73
108,"69a46403d8ee3370aefc523f",6,7,"religious","religious","6","6","6","6","2","2","2","2","2","2",0,940018.400000006,940039.184,940039.184
109,"6a1319c4c12cd346dece9fba",0,1,"lawBased","lawBased","5","5","5","5","3","4","3","5","5","4",0,393412.5,393417.73,393427.7
109,"6a1319c4c12cd346dece9fba",1,2,"religious","religious","5","5","5","4","4","3","4","3","3","4",0,550874.399999976,550872.2,550885.5
109,"6a1319c4c12cd346dece9fba",2,3,"futurist","futurist","5","4","5","4","2","2","2","2","2","2",0,606702.5,606702.698,606719.4
109,"6a1319c4c12cd346dece9fba",3,4,"primitivist","primitivist","5","4","5","5","3","3","3","4","4","4",0,654118.199999928,654123.256,654123.4
109,"6a1319c4c12cd346dece9fba",4,5,"moderngreen","moderngreen","5","4","4","4","4","4","4","4","4","3",0,694623.199999928,694618.2,694631.5
109,"6a1319c4c12cd346dece9fba",5,6,"aicentered","aicentered","5","3","5","4","2","2","1","2","2","1",0,755400.699999928,755533.9,755547.2
109,"6a1319c4c12cd346dece9fba",6,7,"anarchic","anarchic","3","5","5","5","2","1","2","2","2","1",0,810376.299999952,810370.494,810380.6
110,"6a1a50ad3e0e62d7abe2bfbf",0,1,"primitivist","primitivist","5","5","5","5","6","6","5","5","3","5",1,178416,178433,178490
