audio_file,transcript_file,transcript_length,processing_time_seconds
6978efc5f431052d33e72398_audio_ranking_explanation_1780409728717.webm,6978efc5f431052d33e72398_audio_ranking_explanation_1780409728717_transcript.json,926,17.816639
697cb3a2bae053be15cdd35e_audio_missing_utopia_1780274597549.webm,697cb3a2bae053be15cdd35e_audio_missing_utopia_1780274597549_transcript.json,181,5.477712
697cb3a2bae053be15cdd35e_audio_ranking_explanation_1780274491612.webm,697cb3a2bae053be15cdd35e_audio_ranking_explanation_1780274491612_transcript.json,913,16.787508
697cd0433f63f30292b20c1b_audio_missing_utopia_1780404869979.webm,697cd0433f63f30292b20c1b_audio_missing_utopia_1780404869979_transcript.json,1604,24.544817
697cd0433f63f30292b20c1b_audio_ranking_explanation_1780404642286.webm,697cd0433f63f30292b20c1b_audio_ranking_explanation_1780404642286_transcript.json,1748,27.350584
697d5c69036bee0ad31df6a9_audio_missing_utopia_1780386835007.webm,697d5c69036bee0ad31df6a9_audio_missing_utopia_1780386835007_transcript.json,185,5.600446
697d5c69036bee0ad31df6a9_audio_ranking_explanation_1780386790592.webm,697d5c69036bee0ad31df6a9_audio_ranking_explanation_1780386790592_transcript.json,977,17.877725
698383f571211f272ff1c000_audio_missing_utopia_1780411239475.webm,698383f571211f272ff1c000_audio_missing_utopia_1780411239475_transcript.json,276,6.804972
698383f571211f272ff1c000_audio_ranking_explanation_1780411197846.webm,698383f571211f272ff1c000_audio_ranking_explanation_1780411197846_transcript.json,765,14.815071
69841529a788bdf0a448ba8b_audio_missing_utopia_1780254456481.webm,69841529a788bdf0a448ba8b_audio_missing_utopia_1780254456481_transcript.json,530,10.165611
69841529a788bdf0a448ba8b_audio_ranking_explanation_1780254406825.webm,69841529a788bdf0a448ba8b_audio_ranking_explanation_1780254406825_transcript.json,1047,16.355724
6985c00a3c127e5cbb246f78_audio_missing_utopia_1780424332889.webm,6985c00a3c127e5cbb246f78_audio_missing_utopia_1780424332889_transcript.json,112,5.112106
6985c00a3c127e5cbb246f78_audio_ranking_explanation_1780424314951.webm,6985c00a3c127e5cbb246f78_audio_ranking_explanation_1780424314951_transcript.json,1244,20.942789
69860bbcee09b238984c4158_audio_missing_utopia_1780410555132.webm,69860bbcee09b238984c4158_audio_missing_utopia_1780410555132_transcript.json,157,5.326322
69860bbcee09b238984c4158_audio_ranking_explanation_1780410532419.webm,69860bbcee09b238984c4158_audio_ranking_explanation_1780410532419_transcript.json,240,5.903489
69861287eabfebf2ba128f74_audio_missing_utopia_1780426144508.webm,69861287eabfebf2ba128f74_audio_missing_utopia_1780426144508_transcript.json,297,8.801713
69861287eabfebf2ba128f74_audio_ranking_explanation_1780426101518.webm,69861287eabfebf2ba128f74_audio_ranking_explanation_1780426101518_transcript.json,444,9.916875
69866c151e89ae8ed8ebc85b_audio_missing_utopia_1780384377896.webm,69866c151e89ae8ed8ebc85b_audio_missing_utopia_1780384377896_transcript.json,1052,20.401316
69866c151e89ae8ed8ebc85b_audio_ranking_explanation_1780384239451.webm,69866c151e89ae8ed8ebc85b_audio_ranking_explanation_1780384239451_transcript.json,1758,30.214015
698a276f955516bd3c07b19d_audio_missing_utopia_1780380421647.webm,698a276f955516bd3c07b19d_audio_missing_utopia_1780380421647_transcript.json,426,9.618497
698a276f955516bd3c07b19d_audio_ranking_explanation_1780380361343.webm,698a276f955516bd3c07b19d_audio_ranking_explanation_1780380361343_transcript.json,2339,37.208099
698a3b03581c58e0e5b68abf_audio_missing_utopia_1780406933054.webm,698a3b03581c58e0e5b68abf_audio_missing_utopia_1780406933054_transcript.json,248,6.039541
698a3b03581c58e0e5b68abf_audio_missing_utopia_1780408097699.webm,698a3b03581c58e0e5b68abf_audio_missing_utopia_1780408097699_transcript.json,287,6.569559
698a3b03581c58e0e5b68abf_audio_ranking_explanation_1780406896768.webm,698a3b03581c58e0e5b68abf_audio_ranking_explanation_1780406896768_transcript.json,564,14.306187
698a3b03581c58e0e5b68abf_audio_ranking_explanation_1780408065710.webm,698a3b03581c58e0e5b68abf_audio_ranking_explanation_1780408065710_transcript.json,364,9.216803
698a4bcb96c388d31b40916a_audio_missing_utopia_1780401263781.webm,698a4bcb96c388d31b40916a_audio_missing_utopia_1780401263781_transcript.json,77,4.745259
698a4bcb96c388d31b40916a_audio_ranking_explanation_1780401249168.webm,698a4bcb96c388d31b40916a_audio_ranking_explanation_1780401249168_transcript.json,348,6.764686
698a6f9a70f427ea2c5019e6_audio_missing_utopia_1780378913745.webm,698a6f9a70f427ea2c5019e6_audio_missing_utopia_1780378913745_transcript.json,528,10.357217
698a6f9a70f427ea2c5019e6_audio_ranking_explanation_1780378820673.webm,698a6f9a70f427ea2c5019e6_audio_ranking_explanation_1780378820673_transcript.json,1326,28.408993
698a70a7fbff18d798825bbc_audio_missing_utopia_1780385040379.webm,698a70a7fbff18d798825bbc_audio_missing_utopia_1780385040379_transcript.json,344,8.591849
698a70a7fbff18d798825bbc_audio_ranking_explanation_1780384985720.webm,698a70a7fbff18d798825bbc_audio_ranking_explanation_1780384985720_transcript.json,822,15.10452
698ace13573202db139fc761_audio_missing_utopia_1780306213689.webm,698ace13573202db139fc761_audio_missing_utopia_1780306213689_transcript.json,514,9.777884
698ace13573202db139fc761_audio_ranking_explanation_1780306026533.webm,698ace13573202db139fc761_audio_ranking_explanation_1780306026533_transcript.json,792,13.744396
698ce4ba931f89581ecc6d7d_audio_missing_utopia_1780390829551.webm,698ce4ba931f89581ecc6d7d_audio_missing_utopia_1780390829551_transcript.json,10,4.309474
698ce4ba931f89581ecc6d7d_audio_ranking_explanation_1780390811202.webm,698ce4ba931f89581ecc6d7d_audio_ranking_explanation_1780390811202_transcript.json,11,4.34362
698eb6b5e44d9777c0534149_audio_missing_utopia_1780454074741.webm,698eb6b5e44d9777c0534149_audio_missing_utopia_1780454074741_transcript.json,301,6.435758
698eb6b5e44d9777c0534149_audio_ranking_explanation_1780454036987.webm,698eb6b5e44d9777c0534149_audio_ranking_explanation_1780454036987_transcript.json,600,11.027524
698ef6b9ab29d51d9ec4928a_audio_missing_utopia_1780274092954.webm,698ef6b9ab29d51d9ec4928a_audio_missing_utopia_1780274092954_transcript.json,59,4.564682
698ef6b9ab29d51d9ec4928a_audio_ranking_explanation_1780274073088.webm,698ef6b9ab29d51d9ec4928a_audio_ranking_explanation_1780274073088_transcript.json,359,8.963873
699313b98002a6139c85af1a_audio_missing_utopia_1780407691599.webm,699313b98002a6139c85af1a_audio_missing_utopia_1780407691599_transcript.json,443,10.404591
699313b98002a6139c85af1a_audio_ranking_explanation_1780407625227.webm,699313b98002a6139c85af1a_audio_ranking_explanation_1780407625227_transcript.json,485,12.517694
69937bbdf2301ad69c9d4312_audio_missing_utopia_1780408921178.webm,69937bbdf2301ad69c9d4312_audio_missing_utopia_1780408921178_transcript.json,406,9.394982
69937bbdf2301ad69c9d4312_audio_ranking_explanation_1780408823643.webm,69937bbdf2301ad69c9d4312_audio_ranking_explanation_1780408823643_transcript.json,1459,24.167687
6994b577aff7c16f28cb7589_audio_missing_utopia_1780407980271.webm,6994b577aff7c16f28cb7589_audio_missing_utopia_1780407980271_transcript.json,98,5.181547
6994b577aff7c16f28cb7589_audio_ranking_explanation_1780407963661.webm,6994b577aff7c16f28cb7589_audio_ranking_explanation_1780407963661_transcript.json,676,11.997833
6994c4a0a6dfd8f22f07a03e_audio_missing_utopia_1780437546750.webm,6994c4a0a6dfd8f22f07a03e_audio_missing_utopia_1780437546750_transcript.json,199,5.630816
6994c4a0a6dfd8f22f07a03e_audio_ranking_explanation_1780437507306.webm,6994c4a0a6dfd8f22f07a03e_audio_ranking_explanation_1780437507306_transcript.json,344,11.588658
6997be27e376b1f7355cb8bb_audio_missing_utopia_1780498737977.webm,6997be27e376b1f7355cb8bb_audio_missing_utopia_1780498737977_transcript.json,256,6.206973
6997be27e376b1f7355cb8bb_audio_ranking_explanation_1780498555841.webm,6997be27e376b1f7355cb8bb_audio_ranking_explanation_1780498555841_transcript.json,1369,24.13908
6998bda4ed63e85917285fd8_audio_missing_utopia_1780381296191.webm,6998bda4ed63e85917285fd8_audio_missing_utopia_1780381296191_transcript.json,416,9.287573
6998bda4ed63e85917285fd8_audio_ranking_explanation_1780381237263.webm,6998bda4ed63e85917285fd8_audio_ranking_explanation_1780381237263_transcript.json,389,9.178785
699a00f4a3f5b24104f03fca_audio_missing_utopia_1780396572954.webm,699a00f4a3f5b24104f03fca_audio_missing_utopia_1780396572954_transcript.json,331,8.68479
699ba39cfb07c3c928d4146d_audio_missing_utopia_1780396853542.webm,699ba39cfb07c3c928d4146d_audio_missing_utopia_1780396853542_transcript.json,1943,33.724279
699ba39cfb07c3c928d4146d_audio_ranking_explanation_1780396653391.webm,699ba39cfb07c3c928d4146d_audio_ranking_explanation_1780396653391_transcript.json,1208,23.228783
699cb899a44da9a053ba9235_audio_missing_utopia_1780238367706.webm,699cb899a44da9a053ba9235_audio_missing_utopia_1780238367706_transcript.json,697,14.432946
699cb899a44da9a053ba9235_audio_ranking_explanation_1780238294262.webm,699cb899a44da9a053ba9235_audio_ranking_explanation_1780238294262_transcript.json,2137,35.068506
69a07eca2f369e740df3a36e_audio_missing_utopia_1780405769689.webm,69a07eca2f369e740df3a36e_audio_missing_utopia_1780405769689_transcript.json,328,8.837592
69a07eca2f369e740df3a36e_audio_ranking_explanation_1780405654315.webm,69a07eca2f369e740df3a36e_audio_ranking_explanation_1780405654315_transcript.json,1449,30.383455
69a37fa6ece253752a94a18b_audio_missing_utopia_1780411633636.webm,69a37fa6ece253752a94a18b_audio_missing_utopia_1780411633636_transcript.json,478,10.152876
69a37fa6ece253752a94a18b_audio_ranking_explanation_1780411432307.webm,69a37fa6ece253752a94a18b_audio_ranking_explanation_1780411432307_transcript.json,2041,36.348336
69a3995c9cb670e922c6646c_audio_missing_utopia_1780456076373.webm,69a3995c9cb670e922c6646c_audio_missing_utopia_1780456076373_transcript.json,491,11.009878
69a3995c9cb670e922c6646c_audio_ranking_explanation_1780456038937.webm,69a3995c9cb670e922c6646c_audio_ranking_explanation_1780456038937_transcript.json,503,10.047737
69a45369fbd4a6aa79ac6def_audio_missing_utopia_1780247275845.webm,69a45369fbd4a6aa79ac6def_audio_missing_utopia_1780247275845_transcript.json,175,5.373973
69a45369fbd4a6aa79ac6def_audio_ranking_explanation_1780247236984.webm,69a45369fbd4a6aa79ac6def_audio_ranking_explanation_1780247236984_transcript.json,256,6.05516
69a5173e79a786eadc643c31_audio_missing_utopia_1780384006718.webm,69a5173e79a786eadc643c31_audio_missing_utopia_1780384006718_transcript.json,929,15.251147
69a5173e79a786eadc643c31_audio_ranking_explanation_1780383923329.webm,69a5173e79a786eadc643c31_audio_ranking_explanation_1780383923329_transcript.json,1743,28.212888
69a51d629d67227b3f4e89cb_audio_missing_utopia_1780398717418.webm,69a51d629d67227b3f4e89cb_audio_missing_utopia_1780398717418_transcript.json,606,10.880104
69a51d629d67227b3f4e89cb_audio_ranking_explanation_1780398660885.webm,69a51d629d67227b3f4e89cb_audio_ranking_explanation_1780398660885_transcript.json,1394,23.071729
69a5d894d35286e2b0ff3f6c_audio_missing_utopia_1780336645606.webm,69a5d894d35286e2b0ff3f6c_audio_missing_utopia_1780336645606_transcript.json,144,5.259079
69a5d894d35286e2b0ff3f6c_audio_ranking_explanation_1780336569952.webm,69a5d894d35286e2b0ff3f6c_audio_ranking_explanation_1780336569952_transcript.json,1147,20.034668
69a775b189904fa2c43c4cf7_audio_missing_utopia_1780487505955.webm,69a775b189904fa2c43c4cf7_audio_missing_utopia_1780487505955_transcript.json,663,13.716552
69a775b189904fa2c43c4cf7_audio_ranking_explanation_1780487412697.webm,69a775b189904fa2c43c4cf7_audio_ranking_explanation_1780487412697_transcript.json,1465,24.243509
69a82e484e9029ef1a4a99d4_audio_missing_utopia_1780383565170.webm,69a82e484e9029ef1a4a99d4_audio_missing_utopia_1780383565170_transcript.json,159,5.060383
69a82e484e9029ef1a4a99d4_audio_ranking_explanation_1780383512648.webm,69a82e484e9029ef1a4a99d4_audio_ranking_explanation_1780383512648_transcript.json,477,10.013894
69adf185dcc8cda73749368d_audio_missing_utopia_1780408680098.webm,69adf185dcc8cda73749368d_audio_missing_utopia_1780408680098_transcript.json,249,5.71266
69adf185dcc8cda73749368d_audio_ranking_explanation_1780408598757.webm,69adf185dcc8cda73749368d_audio_ranking_explanation_1780408598757_transcript.json,251,5.998274
69adf2cdaf8da92b2d67c99a_audio_missing_utopia_1780520158036.webm,69adf2cdaf8da92b2d67c99a_audio_missing_utopia_1780520158036_transcript.json,518,12.670751
69adf2cdaf8da92b2d67c99a_audio_ranking_explanation_1780520090293.webm,69adf2cdaf8da92b2d67c99a_audio_ranking_explanation_1780520090293_transcript.json,906,15.67913
69b085994bfdf00ac5908a2a_audio_missing_utopia_1780382249781.webm,69b085994bfdf00ac5908a2a_audio_missing_utopia_1780382249781_transcript.json,405,9.591139
69b085994bfdf00ac5908a2a_audio_ranking_explanation_1780382201025.webm,69b085994bfdf00ac5908a2a_audio_ranking_explanation_1780382201025_transcript.json,2315,31.352979
69b1b9c93046383751d6fe0c_audio_missing_utopia_1780255884212.webm,69b1b9c93046383751d6fe0c_audio_missing_utopia_1780255884212_transcript.json,244,6.27809
69b1b9c93046383751d6fe0c_audio_ranking_explanation_1780255841675.webm,69b1b9c93046383751d6fe0c_audio_ranking_explanation_1780255841675_transcript.json,489,12.232529
69b2fc05f91b3889d80e9d4f_audio_missing_utopia_1780209750130.webm,69b2fc05f91b3889d80e9d4f_audio_missing_utopia_1780209750130_transcript.json,603,10.236585
69b4cd1edb91fb79284441cd_audio_missing_utopia_1780379925647.webm,69b4cd1edb91fb79284441cd_audio_missing_utopia_1780379925647_transcript.json,11,4.309069
69b4cd1edb91fb79284441cd_audio_ranking_explanation_1780379883267.webm,69b4cd1edb91fb79284441cd_audio_ranking_explanation_1780379883267_transcript.json,28,4.398668
69b72d785c20e3f3bfcae82f_audio_missing_utopia_1780383976619.webm,69b72d785c20e3f3bfcae82f_audio_missing_utopia_1780383976619_transcript.json,615,13.204065
69b72d785c20e3f3bfcae82f_audio_ranking_explanation_1780383790019.webm,69b72d785c20e3f3bfcae82f_audio_ranking_explanation_1780383790019_transcript.json,4968,97.128865
69b7603c614bdbf78dd9517d_audio_missing_utopia_1780450084981.webm,69b7603c614bdbf78dd9517d_audio_missing_utopia_1780450084981_transcript.json,341,6.746083
69b7603c614bdbf78dd9517d_audio_ranking_explanation_1780450036510.webm,69b7603c614bdbf78dd9517d_audio_ranking_explanation_1780450036510_transcript.json,1385,21.167177
69b87d2899ff8b885daeea48_audio_missing_utopia_1780408027744.webm,69b87d2899ff8b885daeea48_audio_missing_utopia_1780408027744_transcript.json,87,4.87491
69b87d2899ff8b885daeea48_audio_ranking_explanation_1780407892660.webm,69b87d2899ff8b885daeea48_audio_ranking_explanation_1780407892660_transcript.json,381,9.038548
69b8ef7b87c2e000e46e09e6_audio_missing_utopia_1780378508669.webm,69b8ef7b87c2e000e46e09e6_audio_missing_utopia_1780378508669_transcript.json,281,6.499968
69b8ef7b87c2e000e46e09e6_audio_ranking_explanation_1780378435777.webm,69b8ef7b87c2e000e46e09e6_audio_ranking_explanation_1780378435777_transcript.json,540,11.819599
69bb8162456b2987e106973e_audio_missing_utopia_1780424930543.webm,69bb8162456b2987e106973e_audio_missing_utopia_1780424930543_transcript.json,72,4.735947
69bb8162456b2987e106973e_audio_ranking_explanation_1780424898446.webm,69bb8162456b2987e106973e_audio_ranking_explanation_1780424898446_transcript.json,77,4.827492
69bc0ba177847fde0a18ec3d_audio_missing_utopia_1780389477241.webm,69bc0ba177847fde0a18ec3d_audio_missing_utopia_1780389477241_transcript.json,106,4.896215
69bc0ba177847fde0a18ec3d_audio_ranking_explanation_1780389437292.webm,69bc0ba177847fde0a18ec3d_audio_ranking_explanation_1780389437292_transcript.json,488,9.540081
69bcd49ce95af67521ac752f_audio_missing_utopia_1780410715810.webm,69bcd49ce95af67521ac752f_audio_missing_utopia_1780410715810_transcript.json,289,10.288917
69bcd49ce95af67521ac752f_audio_ranking_explanation_1780410661060.webm,69bcd49ce95af67521ac752f_audio_ranking_explanation_1780410661060_transcript.json,1250,19.876296
69beddef130e4b750f5a4823_audio_missing_utopia_1780411355836.webm,69beddef130e4b750f5a4823_audio_missing_utopia_1780411355836_transcript.json,232,5.749737
69beddef130e4b750f5a4823_audio_ranking_explanation_1780411316395.webm,69beddef130e4b750f5a4823_audio_ranking_explanation_1780411316395_transcript.json,1692,30.719838
69befa2e133968bfac9921bb_audio_missing_utopia_1780398381921.webm,69befa2e133968bfac9921bb_audio_missing_utopia_1780398381921_transcript.json,413,6.987167
69befa2e133968bfac9921bb_audio_ranking_explanation_1780398344003.webm,69befa2e133968bfac9921bb_audio_ranking_explanation_1780398344003_transcript.json,370,7.032666
69bf5ff40b94d1ab39ec795e_audio_missing_utopia_1780404481308.webm,69bf5ff40b94d1ab39ec795e_audio_missing_utopia_1780404481308_transcript.json,849,14.715924
69bf5ff40b94d1ab39ec795e_audio_ranking_explanation_1780404149218.webm,69bf5ff40b94d1ab39ec795e_audio_ranking_explanation_1780404149218_transcript.json,2085,30.900939
69c01ad32e8258f62bd58aeb_audio_missing_utopia_1780380118114.webm,69c01ad32e8258f62bd58aeb_audio_missing_utopia_1780380118114_transcript.json,141,5.193958
69c01ad32e8258f62bd58aeb_audio_ranking_explanation_1780380081377.webm,69c01ad32e8258f62bd58aeb_audio_ranking_explanation_1780380081377_transcript.json,139,5.216487
69c02eb0784caa385a6ea4a5_audio_missing_utopia_1780414039565.webm,69c02eb0784caa385a6ea4a5_audio_missing_utopia_1780414039565_transcript.json,997,18.930825
69c02eb0784caa385a6ea4a5_audio_ranking_explanation_1780413911981.webm,69c02eb0784caa385a6ea4a5_audio_ranking_explanation_1780413911981_transcript.json,2215,34.428181
69c04ef1c9c3020ebf70e0fe_audio_missing_utopia_1780257570256.webm,69c04ef1c9c3020ebf70e0fe_audio_missing_utopia_1780257570256_transcript.json,1419,21.490361
69c04ef1c9c3020ebf70e0fe_audio_ranking_explanation_1780257459062.webm,69c04ef1c9c3020ebf70e0fe_audio_ranking_explanation_1780257459062_transcript.json,3064,43.476199
69c55b66d8ade7f9bd6109d6_audio_missing_utopia_1780381522944.webm,69c55b66d8ade7f9bd6109d6_audio_missing_utopia_1780381522944_transcript.json,344,6.89851
69c55b66d8ade7f9bd6109d6_audio_ranking_explanation_1780381368022.webm,69c55b66d8ade7f9bd6109d6_audio_ranking_explanation_1780381368022_transcript.json,369,8.820874
69c5a87efe4b84961a9b36e2_audio_missing_utopia_1780421022829.webm,69c5a87efe4b84961a9b36e2_audio_missing_utopia_1780421022829_transcript.json,112,4.951339
69c5a87efe4b84961a9b36e2_audio_ranking_explanation_1780420980535.webm,69c5a87efe4b84961a9b36e2_audio_ranking_explanation_1780420980535_transcript.json,567,10.771665
69c5d1997571942e781bc34d_audio_missing_utopia_1780440462864.webm,69c5d1997571942e781bc34d_audio_missing_utopia_1780440462864_transcript.json,516,10.490335
69c5d1997571942e781bc34d_audio_ranking_explanation_1780440371384.webm,69c5d1997571942e781bc34d_audio_ranking_explanation_1780440371384_transcript.json,1621,29.163733
69c6aaf2837e061bf8c5afaa_audio_missing_utopia_1780397037236.webm,69c6aaf2837e061bf8c5afaa_audio_missing_utopia_1780397037236_transcript.json,268,5.989256
69c6aaf2837e061bf8c5afaa_audio_ranking_explanation_1780397001987.webm,69c6aaf2837e061bf8c5afaa_audio_ranking_explanation_1780397001987_transcript.json,1307,23.62575
69c6b743152dbd93f339bdff_audio_missing_utopia_1780403956244.webm,69c6b743152dbd93f339bdff_audio_missing_utopia_1780403956244_transcript.json,423,9.406823
69c6b743152dbd93f339bdff_audio_ranking_explanation_1780403750487.webm,69c6b743152dbd93f339bdff_audio_ranking_explanation_1780403750487_transcript.json,1795,30.447415
69c737b258a269a8f17fea85_audio_missing_utopia_1780428430948.webm,69c737b258a269a8f17fea85_audio_missing_utopia_1780428430948_transcript.json,821,17.763553
69c737b258a269a8f17fea85_audio_ranking_explanation_1780428322045.webm,69c737b258a269a8f17fea85_audio_ranking_explanation_1780428322045_transcript.json,1451,29.010195
69c76cae3dd59b0360b7963b_audio_missing_utopia_1780451131366.webm,69c76cae3dd59b0360b7963b_audio_missing_utopia_1780451131366_transcript.json,328,8.490028
69c76cae3dd59b0360b7963b_audio_ranking_explanation_1780451081012.webm,69c76cae3dd59b0360b7963b_audio_ranking_explanation_1780451081012_transcript.json,1876,34.698245
69c8e432059037ce2956ee67_audio_missing_utopia_1780394033107.webm,69c8e432059037ce2956ee67_audio_missing_utopia_1780394033107_transcript.json,251,8.6899
69c8e432059037ce2956ee67_audio_ranking_explanation_1780393985198.webm,69c8e432059037ce2956ee67_audio_ranking_explanation_1780393985198_transcript.json,866,16.933466
69caa04535e88acc639b3656_audio_missing_utopia_1780404762410.webm,69caa04535e88acc639b3656_audio_missing_utopia_1780404762410_transcript.json,458,9.448245
69caa04535e88acc639b3656_audio_ranking_explanation_1780404674269.webm,69caa04535e88acc639b3656_audio_ranking_explanation_1780404674269_transcript.json,759,14.667172
69caa4d91032ecb7350b7df1_audio_missing_utopia_1780473104166.webm,69caa4d91032ecb7350b7df1_audio_missing_utopia_1780473104166_transcript.json,562,10.571426
69caa4d91032ecb7350b7df1_audio_ranking_explanation_1780472974987.webm,69caa4d91032ecb7350b7df1_audio_ranking_explanation_1780472974987_transcript.json,1401,24.736089
69cc50b7d8b69400a3cc5e0f_audio_missing_utopia_1780379330135.webm,69cc50b7d8b69400a3cc5e0f_audio_missing_utopia_1780379330135_transcript.json,287,8.590735
69cc50b7d8b69400a3cc5e0f_audio_ranking_explanation_1780379260387.webm,69cc50b7d8b69400a3cc5e0f_audio_ranking_explanation_1780379260387_transcript.json,416,10.032388
69cdeee6463e07f2a989cfd9_audio_missing_utopia_1780378510751.webm,69cdeee6463e07f2a989cfd9_audio_missing_utopia_1780378510751_transcript.json,974,15.64899
69cdeee6463e07f2a989cfd9_audio_ranking_explanation_1780378423838.webm,69cdeee6463e07f2a989cfd9_audio_ranking_explanation_1780378423838_transcript.json,1624,26.634437
69cec7f5dd3995a6f516889e_audio_missing_utopia_1780449616975.webm,69cec7f5dd3995a6f516889e_audio_missing_utopia_1780449616975_transcript.json,469,12.596277
69cec7f5dd3995a6f516889e_audio_ranking_explanation_1780449535951.webm,69cec7f5dd3995a6f516889e_audio_ranking_explanation_1780449535951_transcript.json,2024,34.109164
69cff429bb84c7afcf70990d_audio_missing_utopia_1780391503760.webm,69cff429bb84c7afcf70990d_audio_missing_utopia_1780391503760_transcript.json,991,19.93223
69cff429bb84c7afcf70990d_audio_ranking_explanation_1780391369882.webm,69cff429bb84c7afcf70990d_audio_ranking_explanation_1780391369882_transcript.json,1627,30.805125
69d3b723c1ce9682b57d0e27_audio_missing_utopia_1780424298980.webm,69d3b723c1ce9682b57d0e27_audio_missing_utopia_1780424298980_transcript.json,658,13.791967
69d3b723c1ce9682b57d0e27_audio_ranking_explanation_1780424225669.webm,69d3b723c1ce9682b57d0e27_audio_ranking_explanation_1780424225669_transcript.json,1719,26.894864
69d51b7efe3296cf710e3362_audio_missing_utopia_1780419509815.webm,69d51b7efe3296cf710e3362_audio_missing_utopia_1780419509815_transcript.json,50,4.66759
69d51b7efe3296cf710e3362_audio_ranking_explanation_1780419444951.webm,69d51b7efe3296cf710e3362_audio_ranking_explanation_1780419444951_transcript.json,421,9.773133
69d663a1e229a12f6c8bf2a4_audio_missing_utopia_1780241739413.webm,69d663a1e229a12f6c8bf2a4_audio_missing_utopia_1780241739413_transcript.json,1038,20.640587
69d663a1e229a12f6c8bf2a4_audio_ranking_explanation_1780241641498.webm,69d663a1e229a12f6c8bf2a4_audio_ranking_explanation_1780241641498_transcript.json,661,10.769829
69d674ffe1b69e81eb00dee2_audio_missing_utopia_1780401587402.webm,69d674ffe1b69e81eb00dee2_audio_missing_utopia_1780401587402_transcript.json,703,13.9748
69d674ffe1b69e81eb00dee2_audio_ranking_explanation_1780401499607.webm,69d674ffe1b69e81eb00dee2_audio_ranking_explanation_1780401499607_transcript.json,2167,33.804305
69d6a13d0c2c7773c90c35ea_audio_missing_utopia_1780519444294.webm,69d6a13d0c2c7773c90c35ea_audio_missing_utopia_1780519444294_transcript.json,229,5.992792
69d6a13d0c2c7773c90c35ea_audio_ranking_explanation_1780519392748.webm,69d6a13d0c2c7773c90c35ea_audio_ranking_explanation_1780519392748_transcript.json,539,10.12711
69d6b45ed142e5a639ebca81_audio_missing_utopia_1780410663477.webm,69d6b45ed142e5a639ebca81_audio_missing_utopia_1780410663477_transcript.json,1031,16.244316
69d6b45ed142e5a639ebca81_audio_ranking_explanation_1780410478557.webm,69d6b45ed142e5a639ebca81_audio_ranking_explanation_1780410478557_transcript.json,3482,46.570378
69d80f78366c24151c6abed6_audio_missing_utopia_1780325590251.webm,69d80f78366c24151c6abed6_audio_missing_utopia_1780325590251_transcript.json,554,10.462135
69d80f78366c24151c6abed6_audio_ranking_explanation_1780325530519.webm,69d80f78366c24151c6abed6_audio_ranking_explanation_1780325530519_transcript.json,798,14.021278
69daf52bfa2575ae0bdf3d2c_audio_missing_utopia_1780328362018.webm,69daf52bfa2575ae0bdf3d2c_audio_missing_utopia_1780328362018_transcript.json,59,4.501571
69daf52bfa2575ae0bdf3d2c_audio_ranking_explanation_1780328286521.webm,69daf52bfa2575ae0bdf3d2c_audio_ranking_explanation_1780328286521_transcript.json,431,11.643259
69db4351e975384150644e17_audio_missing_utopia_1780424159904.webm,69db4351e975384150644e17_audio_missing_utopia_1780424159904_transcript.json,357,6.619635
69db4351e975384150644e17_audio_ranking_explanation_1780424080453.webm,69db4351e975384150644e17_audio_ranking_explanation_1780424080453_transcript.json,419,7.112906
69dbba2af76a02c2bbb1c3f7_audio_missing_utopia_1780402879035.webm,69dbba2af76a02c2bbb1c3f7_audio_missing_utopia_1780402879035_transcript.json,145,5.228041
69dbba2af76a02c2bbb1c3f7_audio_ranking_explanation_1780402851322.webm,69dbba2af76a02c2bbb1c3f7_audio_ranking_explanation_1780402851322_transcript.json,330,6.485752
69dfcf2e08825e91a38a5c17_audio_missing_utopia_1780399597448.webm,69dfcf2e08825e91a38a5c17_audio_missing_utopia_1780399597448_transcript.json,76,4.897463
69dfcf2e08825e91a38a5c17_audio_ranking_explanation_1780399569763.webm,69dfcf2e08825e91a38a5c17_audio_ranking_explanation_1780399569763_transcript.json,707,16.379188
69e063c7e86c982e239214ef_audio_missing_utopia_1780389382070.webm,69e063c7e86c982e239214ef_audio_missing_utopia_1780389382070_transcript.json,371,9.116622
69e063c7e86c982e239214ef_audio_ranking_explanation_1780389330100.webm,69e063c7e86c982e239214ef_audio_ranking_explanation_1780389330100_transcript.json,635,11.216963
69e12b3d97a65aaf13fe0ea3_audio_missing_utopia_1780503333950.webm,69e12b3d97a65aaf13fe0ea3_audio_missing_utopia_1780503333950_transcript.json,526,9.931301
69e12b3d97a65aaf13fe0ea3_audio_ranking_explanation_1780503252594.webm,69e12b3d97a65aaf13fe0ea3_audio_ranking_explanation_1780503252594_transcript.json,828,14.926282
69e17b4489b488c473d5c608_audio_missing_utopia_1780415183319.webm,69e17b4489b488c473d5c608_audio_missing_utopia_1780415183319_transcript.json,1631,24.975886
69e17b4489b488c473d5c608_audio_ranking_explanation_1780415031203.webm,69e17b4489b488c473d5c608_audio_ranking_explanation_1780415031203_transcript.json,2792,41.013214
69e197974406b0a6289223db_audio_missing_utopia_1780387039520.webm,69e197974406b0a6289223db_audio_missing_utopia_1780387039520_transcript.json,904,18.873691
