json_file,audio_file,id_person,type,audio_duration_seconds,audio_size_bytes
comp-result_27203/files/audio_missing_utopia_6641076785a23b3f7db3c5c1_1780186299882.json,6641076785a23b3f7db3c5c1_audio_missing_utopia_1780186299882.webm,6641076785a23b3f7db3c5c1,audio_missing_utopia,62.066,999204
comp-result_27203/files/audio_ranking_explanation_6641076785a23b3f7db3c5c1_1780186224420.json,6641076785a23b3f7db3c5c1_audio_ranking_explanation_1780186224420.webm,6641076785a23b3f7db3c5c1,audio_ranking_explanation,256.338,4126351
comp-result_27206/files/audio_missing_utopia_69b34be60a7d5e72daf5d5c0_1780187565731.json,69b34be60a7d5e72daf5d5c0_audio_missing_utopia_1780187565731.webm,69b34be60a7d5e72daf5d5c0,audio_missing_utopia,59.985,965362
comp-result_27206/files/audio_ranking_explanation_69b34be60a7d5e72daf5d5c0_1780187492769.json,69b34be60a7d5e72daf5d5c0_audio_ranking_explanation_1780187492769.webm,69b34be60a7d5e72daf5d5c0,audio_ranking_explanation,138.963,2236718
comp-result_27207/files/audio_missing_utopia_6a1b735224c511273377e91b_1780188435414.json,6a1b735224c511273377e91b_audio_missing_utopia_1780188435414.webm,6a1b735224c511273377e91b,audio_missing_utopia,60.019,966328
comp-result_27207/files/audio_ranking_explanation_6a1b735224c511273377e91b_1780188360452.json,6a1b735224c511273377e91b_audio_ranking_explanation_1780188360452.webm,6a1b735224c511273377e91b,audio_ranking_explanation,269.321,4335973
comp-result_27208/files/audio_missing_utopia_6a1a8d3372b0ab20d9c4041b_1780189024708.json,6a1a8d3372b0ab20d9c4041b_audio_missing_utopia_1780189024708.webm,6a1a8d3372b0ab20d9c4041b,audio_missing_utopia,39.24,631126
comp-result_27208/files/audio_ranking_explanation_6a1a8d3372b0ab20d9c4041b_1780188636266.json,6a1a8d3372b0ab20d9c4041b_audio_ranking_explanation_1780188636266.webm,6a1a8d3372b0ab20d9c4041b,audio_ranking_explanation,101.215,1629070
comp-result_27209/files/audio_missing_utopia_6a15b0b4db936d8329be8892_1780188561881.json,6a15b0b4db936d8329be8892_audio_missing_utopia_1780188561881.webm,6a15b0b4db936d8329be8892,audio_missing_utopia,17.178,110050
comp-result_27209/files/audio_ranking_explanation_6a15b0b4db936d8329be8892_1780188528801.json,6a15b0b4db936d8329be8892_audio_ranking_explanation_1780188528801.webm,6a15b0b4db936d8329be8892,audio_ranking_explanation,28.459,183248
comp-result_27211/files/audio_missing_utopia_6a1b60641b46d923e3ce32a0_1780188660209.json,6a1b60641b46d923e3ce32a0_audio_missing_utopia_1780188660209.webm,6a1b60641b46d923e3ce32a0,audio_missing_utopia,132.369,2131424
comp-result_27211/files/audio_ranking_explanation_6a1b60641b46d923e3ce32a0_1780188507529.json,6a1b60641b46d923e3ce32a0_audio_ranking_explanation_1780188507529.webm,6a1b60641b46d923e3ce32a0,audio_ranking_explanation,128.436,110
comp-result_27213/files/audio_missing_utopia_698fc4a662ab7f88d0993602_1780189174607.json,698fc4a662ab7f88d0993602_audio_missing_utopia_1780189174607.webm,698fc4a662ab7f88d0993602,audio_missing_utopia,10.114,162584
comp-result_27213/files/audio_ranking_explanation_698fc4a662ab7f88d0993602_1780189153979.json,698fc4a662ab7f88d0993602_audio_ranking_explanation_1780189153979.webm,698fc4a662ab7f88d0993602,audio_ranking_explanation,102.949,1657084
comp-result_27214/files/audio_missing_utopia_66e9b926c782e4f47a05ec7c_1780188646013.json,66e9b926c782e4f47a05ec7c_audio_missing_utopia_1780188646013.webm,66e9b926c782e4f47a05ec7c,audio_missing_utopia,11.564,185768
comp-result_27214/files/audio_ranking_explanation_66e9b926c782e4f47a05ec7c_1780188601687.json,66e9b926c782e4f47a05ec7c_audio_ranking_explanation_1780188601687.webm,66e9b926c782e4f47a05ec7c,audio_ranking_explanation,36.885,593452
comp-result_27215/files/audio_missing_utopia_6a1b4f4ff5fe8966fa80eadc_1780189032372.json,6a1b4f4ff5fe8966fa80eadc_audio_missing_utopia_1780189032372.webm,6a1b4f4ff5fe8966fa80eadc,audio_missing_utopia,68.968,1110294
comp-result_27215/files/audio_ranking_explanation_6a1b4f4ff5fe8966fa80eadc_1780188815322.json,6a1b4f4ff5fe8966fa80eadc_audio_ranking_explanation_1780188815322.webm,6a1b4f4ff5fe8966fa80eadc,audio_ranking_explanation,225.669,3632691
