file1,file2,audio1,audio2,cosine_similarity,emotional_tone_similarity
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993_transcript,673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926.webm,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993.webm,0.6833955828949823,Different
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058_transcript,673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926.webm,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058.webm,0.7908212888433815,Similar
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053_transcript,673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926.webm,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053.webm,0.7434836228123006,Similar
673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926_transcript,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536_transcript,673e5fc42cbf961c153d09d3_audio_ranking_explanation_1780153918926.webm,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536.webm,0.8691657403816433,Similar
69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199_transcript,69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642_transcript,69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199.webm,69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642.webm,0.599291768857976,Different
69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199_transcript,69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261_transcript,69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199.webm,69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261.webm,0.6533014067228556,Different
69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199_transcript,69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923_transcript,69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199.webm,69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923.webm,0.542963090567331,Different
69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199_transcript,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993_transcript,69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199.webm,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993.webm,0.6035818839131196,Different
69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199_transcript,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058_transcript,69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199.webm,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058.webm,0.5998048800567566,Different
69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199_transcript,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053_transcript,69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199.webm,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053.webm,0.6105778260838162,Different
69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199_transcript,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536_transcript,69c4160ec318cfcd7d4f37a4_audio_missing_utopia_1780153517199.webm,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536.webm,0.6535046831466036,Different
69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642_transcript,69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261_transcript,69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642.webm,69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261.webm,0.6249720843991335,Different
69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642_transcript,69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923_transcript,69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642.webm,69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923.webm,0.748790514259321,Similar
69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642_transcript,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993_transcript,69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642.webm,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993.webm,0.6808080195432425,Different
69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642_transcript,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058_transcript,69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642.webm,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058.webm,0.7941411143568926,Similar
69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642_transcript,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053_transcript,69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642.webm,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053.webm,0.6939171675734785,Different
69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642_transcript,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536_transcript,69c4160ec318cfcd7d4f37a4_audio_ranking_explanation_1780153331642.webm,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536.webm,0.8788176477883924,Similar
69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261_transcript,69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923_transcript,69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261.webm,69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923.webm,0.5982230768302664,Different
69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261_transcript,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993_transcript,69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261.webm,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993.webm,0.6242842571258311,Different
69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261_transcript,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058_transcript,69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261.webm,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058.webm,0.5700535546177322,Different
69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261_transcript,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053_transcript,69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261.webm,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053.webm,0.7234764073231646,Similar
69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261_transcript,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536_transcript,69e91fd1a613772e648e565a_audio_missing_utopia_1780153851261.webm,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536.webm,0.6118032736318653,Different
69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923_transcript,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993_transcript,69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923.webm,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993.webm,0.5215591778745738,Different
69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923_transcript,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058_transcript,69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923.webm,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058.webm,0.701528552186667,Similar
69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923_transcript,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053_transcript,69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923.webm,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053.webm,0.6391259871495567,Different
69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923_transcript,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536_transcript,69e91fd1a613772e648e565a_audio_ranking_explanation_1780153689923.webm,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536.webm,0.755894264700727,Similar
69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993_transcript,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058_transcript,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993.webm,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058.webm,0.6757672963568472,Different
69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993_transcript,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053_transcript,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993.webm,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053.webm,0.7243030707745859,Similar
69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993_transcript,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536_transcript,69fe9e67a20599144f688b50_audio_missing_utopia_1780153147993.webm,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536.webm,0.7104212390512276,Similar
69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058_transcript,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053_transcript,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058.webm,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053.webm,0.6645822858350114,Different
69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058_transcript,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536_transcript,69fe9e67a20599144f688b50_audio_ranking_explanation_1780153014058.webm,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536.webm,0.8775313967062965,Similar
6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053_transcript,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536_transcript,6a08b810d807f5805aabe02e_audio_missing_utopia_1780152771053.webm,6a08b810d807f5805aabe02e_audio_ranking_explanation_1780152676536.webm,0.7536996261691313,Similar
